id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
65965324,,10500.0,10500.0,10500.0, 36 months,9.76,337.63,B,B3,,,MORTGAGE,49612.0,Not Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65965324,,credit_card,Credit card refinancing,322xx,FL,30.94,0.0,Oct-2001,710.0,714.0,1.0,,,9.0,0.0,13740.0,67.0,9.0,w,0.0,0.0,11908.698513745,11908.7,10500.0,1408.7,0.0,0.0,0.0,Nov-2017,4486.53,,Feb-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,46864.0,,,,,,,,,,,,20500.0,,,,2.0,5207.0,2524.0,80.9,0.0,0.0,148.0,169.0,5.0,5.0,0.0,53.0,,1.0,,0.0,4.0,7.0,4.0,4.0,2.0,7.0,7.0,7.0,9.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,87902.0,46864.0,13200.0,67402.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
65644921,,10000.0,10000.0,10000.0, 36 months,15.41,348.67,D,D1,Carpenter,3 years,RENT,37594.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65644921,,debt_consolidation,Debt consolidation,920xx,CA,15.45,0.0,May-2012,670.0,674.0,1.0,,,8.0,0.0,5690.0,72.9,10.0,w,0.0,0.0,12512.6119989208,12512.61,10000.0,2495.18,17.43,0.0,0.0,May-2018,2707.58,,Jul-2018,549.0,545.0,0.0,,1.0,Individual,,,,0.0,0.0,12459.0,,,,,,,,,,,,7800.0,,,,4.0,1557.0,2015.0,65.3,0.0,0.0,30.0,42.0,1.0,1.0,0.0,1.0,,6.0,,0.0,4.0,6.0,5.0,6.0,2.0,7.0,8.0,6.0,8.0,0.0,0.0,0.0,2.0,100.0,40.0,0.0,0.0,16952.0,12459.0,5800.0,9152.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
65806106,,5000.0,5000.0,5000.0, 36 months,13.67,170.09,C,C4,Office manager,9 years,RENT,50000.0,Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65806106,,medical,Medical expenses,333xx,FL,14.68,0.0,Dec-1983,700.0,704.0,0.0,34.0,,15.0,0.0,5696.0,40.4,21.0,f,0.0,0.0,6123.9478635309,6123.95,5000.0,1123.95,0.0,0.0,0.0,Dec-2018,173.42,,Mar-2019,584.0,580.0,0.0,34.0,1.0,Individual,,,,0.0,0.0,33050.0,,,,,,,,,,,,14100.0,,,,10.0,2203.0,5701.0,43.0,0.0,0.0,116.0,383.0,3.0,3.0,0.0,3.0,,11.0,,3.0,6.0,9.0,6.0,8.0,5.0,12.0,16.0,9.0,15.0,0.0,0.0,0.0,9.0,84.2,16.7,0.0,0.0,34855.0,33050.0,10000.0,20755.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
65693508,,24000.0,24000.0,24000.0, 36 months,11.49,791.32,B,B5,sales,5 years,OWN,70000.0,Source Verified,Nov-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65693508,,debt_consolidation,Debt consolidation,328xx,FL,13.66,0.0,Sep-2003,665.0,669.0,0.0,,82.0,10.0,1.0,12424.0,87.5,16.0,w,0.0,0.0,15857.04,15857.04,12313.1,3543.94,0.0,0.0,0.0,Aug-2017,791.32,,Apr-2018,499.0,0.0,0.0,,1.0,Individual,,,,0.0,0.0,19553.0,,,,,,,,,,,,14200.0,,,,5.0,1955.0,1376.0,90.0,0.0,0.0,122.0,124.0,8.0,8.0,2.0,8.0,,8.0,,0.0,7.0,7.0,7.0,7.0,3.0,9.0,11.0,7.0,10.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,26200.0,19553.0,13800.0,12000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
65692449,,3000.0,3000.0,3000.0, 36 months,13.18,101.35,C,C3,Animal Operations Manager,5 years,RENT,43000.0,Source Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65692449,,debt_consolidation,Debt consolidation,309xx,GA,17.81,0.0,Aug-2003,670.0,674.0,2.0,,,8.0,0.0,6339.0,65.4,9.0,f,0.0,0.0,3653.9843968186,3653.98,3000.0,653.98,0.0,0.0,0.0,Oct-2018,301.16,,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,35631.0,,,,,,,,,,,,9700.0,,,,4.0,4454.0,2316.0,68.3,0.0,0.0,147.0,44.0,2.0,2.0,0.0,2.0,,2.0,,0.0,4.0,5.0,4.0,4.0,3.0,6.0,6.0,6.0,8.0,0.0,0.0,0.0,3.0,100.0,25.0,0.0,0.0,41743.0,35631.0,7300.0,32043.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
65161304,,20000.0,20000.0,20000.0, 60 months,13.67,461.96,C,C4,Staff Accountant,3 years,RENT,65000.0,Not Verified,Nov-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65161304,,home_improvement,Home improvement,331xx,FL,26.81,1.0,Jun-1983,675.0,679.0,0.0,17.0,,15.0,0.0,12019.0,60.1,19.0,w,0.0,0.0,5548.89,5548.89,2992.4,2556.49,0.0,0.0,0.0,Nov-2016,461.96,,Mar-2019,564.0,560.0,0.0,17.0,1.0,Individual,,,,0.0,0.0,41825.0,,,,,,,,,,,,20000.0,,,,3.0,3217.0,1927.0,74.3,0.0,0.0,77.0,389.0,20.0,20.0,0.0,20.0,,11.0,,1.0,3.0,9.0,5.0,5.0,5.0,13.0,14.0,10.0,15.0,0.0,0.0,1.0,0.0,94.7,66.7,0.0,0.0,60331.0,41825.0,7500.0,40331.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
65343110,,5000.0,5000.0,5000.0, 36 months,12.59,167.49,C,C2,food and beverage supervisor,10+ years,RENT,38000.0,Not Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65343110,,debt_consolidation,Debt consolidation,328xx,FL,12.1,0.0,Jun-2002,675.0,679.0,0.0,71.0,46.0,5.0,1.0,881.0,33.0,23.0,f,0.0,0.0,5828.5626118962,5828.56,5000.0,828.56,0.0,0.0,0.0,Jan-2018,584.81,,Mar-2019,704.0,700.0,0.0,42.0,1.0,Individual,,,,0.0,0.0,4746.0,,,,,,,,,,,,2651.0,,,,3.0,949.0,884.0,33.0,0.0,0.0,158.0,131.0,6.0,6.0,1.0,6.0,,7.0,50.0,0.0,3.0,3.0,4.0,9.0,9.0,3.0,12.0,2.0,5.0,,0.0,0.0,2.0,65.0,0.0,1.0,0.0,12932.0,4746.0,2651.0,10281.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
65160836,,11000.0,11000.0,11000.0, 60 months,15.41,264.07,D,D1,Medical Secretary /Interpeter,5 years,RENT,36000.0,Verified,Nov-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65160836,,debt_consolidation,Debt consolidation,191xx,PA,16.97,0.0,Oct-1998,685.0,689.0,0.0,61.0,,7.0,0.0,4489.0,56.8,14.0,w,4636.11,4636.11,10492.16,10492.16,6363.89,4128.27,0.0,0.0,0.0,Mar-2019,264.07,Apr-2019,Mar-2019,549.0,545.0,0.0,61.0,1.0,Individual,,,,0.0,0.0,15640.0,,,,,,,,,,,,7900.0,,,,7.0,2234.0,0.0,103.4,0.0,0.0,205.0,38.0,12.0,12.0,0.0,27.0,,12.0,,3.0,2.0,5.0,2.0,2.0,5.0,5.0,7.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,22669.0,15640.0,1800.0,14769.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63971072,,10000.0,10000.0,10000.0, 36 months,9.17,318.79,B,B2,IT Executive and Events Specialist ,10+ years,MORTGAGE,92000.0,Not Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63971072,,debt_consolidation,Debt consolidation,208xx,MD,10.63,0.0,Jul-2007,700.0,704.0,1.0,,101.0,19.0,1.0,17013.0,43.8,21.0,f,0.0,0.0,11418.0427631918,11418.04,10000.0,1418.04,0.0,0.0,0.0,Jun-2018,1364.53,,Mar-2019,759.0,755.0,0.0,,1.0,Individual,,,,0.0,0.0,210796.0,,,,,,,,,,,,38800.0,,,,10.0,11095.0,15844.0,50.8,0.0,0.0,30.0,100.0,3.0,3.0,1.0,3.0,,6.0,,0.0,12.0,13.0,13.0,14.0,1.0,17.0,19.0,13.0,19.0,0.0,0.0,0.0,5.0,100.0,23.1,1.0,0.0,251043.0,29340.0,32200.0,18205.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63977603,,30000.0,30000.0,30000.0, 60 months,20.99,811.44,E,E5,Controller,1 year,RENT,65000.0,Source Verified,Nov-2015,Late (16-30 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=63977603,,house,Home buying,926xx,CA,5.8,1.0,Aug-2006,715.0,719.0,1.0,18.0,,11.0,0.0,2105.0,21.5,20.0,w,13346.89,13346.89,32157.33,32157.33,16653.11,15423.08,81.14,0.0,0.0,Mar-2019,852.01,Apr-2019,Mar-2019,649.0,645.0,0.0,67.0,1.0,Individual,,,,0.0,0.0,17483.0,,,,,,,,,,,,9800.0,,,,0.0,1589.0,7695.0,21.5,0.0,0.0,109.0,110.0,84.0,73.0,0.0,84.0,18.0,6.0,18.0,1.0,3.0,3.0,4.0,8.0,10.0,4.0,9.0,3.0,11.0,0.0,0.0,0.0,0.0,89.5,0.0,0.0,0.0,33859.0,17483.0,9800.0,22500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63359665,,28000.0,28000.0,28000.0, 36 months,7.89,876.0,A,A5,Project Manager,8 years,MORTGAGE,149500.0,Not Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63359665,,credit_card,Credit card refinancing,773xx,TX,24.7,0.0,Jul-1990,735.0,739.0,0.0,,,16.0,0.0,42207.0,78.2,22.0,w,0.0,0.0,30833.596401548,30833.6,28000.0,2833.6,0.0,0.0,0.0,Jul-2017,14214.15,,Oct-2017,794.0,790.0,0.0,,1.0,Individual,,,,0.0,0.0,114119.0,,,,,,,,,,,,54000.0,,,,2.0,7132.0,5582.0,79.8,0.0,0.0,91.0,303.0,25.0,5.0,0.0,26.0,,5.0,,0.0,6.0,10.0,7.0,8.0,5.0,12.0,17.0,10.0,16.0,0.0,0.0,0.0,1.0,100.0,71.4,0.0,0.0,166553.0,114119.0,27700.0,112553.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
64039076,,5500.0,5500.0,5500.0, 36 months,12.59,184.24,C,C2,Machinist,2 years,OWN,60000.0,Source Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=64039076,,credit_card,Credit card refinancing,980xx,WA,15.58,0.0,Dec-2011,695.0,699.0,1.0,,,6.0,0.0,5635.0,58.1,12.0,w,0.0,0.0,6625.4116925961,6625.41,5500.0,1125.41,0.0,0.0,0.0,Sep-2018,549.34,,Sep-2018,644.0,640.0,0.0,,1.0,Individual,,,,0.0,62.0,28746.0,,,,,,,,,,,,9700.0,,,,5.0,4791.0,1236.0,81.0,0.0,0.0,47.0,36.0,9.0,6.0,0.0,14.0,,6.0,,0.0,1.0,2.0,2.0,2.0,7.0,4.0,5.0,2.0,6.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,40647.0,28746.0,6500.0,30947.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63344729,,17000.0,17000.0,17000.0, 36 months,7.26,526.94,A,A4,Sales consultant,10+ years,MORTGAGE,110000.0,Source Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63344729,,debt_consolidation,Debt consolidation,435xx,OH,8.66,0.0,Mar-1998,715.0,719.0,0.0,50.0,,15.0,0.0,7087.0,24.5,37.0,w,0.0,0.0,18955.885505378,18955.89,17000.0,1955.89,0.0,0.0,0.0,Nov-2018,526.7,,Mar-2019,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,27080.0,,,,,,,,,,,,28900.0,,,,9.0,1805.0,10928.0,14.0,0.0,0.0,171.0,212.0,3.0,3.0,1.0,3.0,,14.0,,0.0,3.0,7.0,5.0,13.0,8.0,13.0,28.0,7.0,15.0,0.0,0.0,0.0,4.0,97.3,0.0,0.0,0.0,54904.0,27080.0,12700.0,26004.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
61483222,,22450.0,22450.0,22450.0, 36 months,7.26,695.87,A,A4,Senior Graphic Designer,2 years,RENT,55000.0,Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=61483222,,credit_card,Credit card refinancing,802xx,CO,15.54,0.0,Jul-2005,695.0,699.0,1.0,,,19.0,0.0,11466.0,33.9,36.0,w,0.0,0.0,24383.6439843638,24383.64,22450.0,1933.64,0.0,0.0,0.0,May-2017,12562.9,,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,74030.0,,,,,,,,,,,,33800.0,,,,3.0,4113.0,20934.0,35.4,0.0,0.0,105.0,124.0,11.0,2.0,0.0,11.0,,6.0,,0.0,4.0,4.0,6.0,8.0,24.0,8.0,12.0,4.0,19.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,91376.0,74030.0,32400.0,57576.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63350079,,20000.0,20000.0,20000.0, 60 months,18.49,513.22,E,E2,mechanic ,10+ years,MORTGAGE,60000.0,Source Verified,Oct-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63350079,,debt_consolidation,Debt consolidation,558xx,MN,13.44,0.0,Mar-1989,680.0,684.0,0.0,,101.0,10.0,1.0,14220.0,56.2,20.0,w,0.0,0.0,9050.43,9050.43,3688.68,4481.75,0.0,880.0,158.4,Mar-2017,513.22,,Mar-2019,624.0,620.0,0.0,,1.0,Individual,,,,0.0,0.0,170540.0,,,,,,,,,,,,25300.0,,,,4.0,18949.0,1359.0,83.4,0.0,0.0,125.0,319.0,12.0,12.0,3.0,40.0,,15.0,,0.0,3.0,6.0,4.0,6.0,7.0,8.0,10.0,6.0,10.0,0.0,0.0,0.0,2.0,100.0,33.3,1.0,0.0,191257.0,38602.0,8200.0,25957.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Oct-2018,ACTIVE,Sep-2018,7917.13,45.0,24.0
63569553,,6000.0,6000.0,6000.0, 36 months,5.32,180.69,A,A1,Teacher,10+ years,MORTGAGE,45000.0,Not Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63569553,,credit_card,Credit card refinancing,672xx,KS,17.6,0.0,Jun-2002,730.0,734.0,0.0,,,9.0,0.0,13615.0,33.6,20.0,w,0.0,0.0,6369.9141560183,6369.91,6000.0,369.91,0.0,0.0,0.0,Oct-2017,299.53,,Nov-2017,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,86845.0,,,,,,,,,,,,40500.0,,,,1.0,9649.0,21083.0,29.7,0.0,0.0,123.0,160.0,31.0,15.0,2.0,49.0,,,,0.0,2.0,4.0,3.0,5.0,6.0,7.0,12.0,4.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,122808.0,20952.0,30000.0,13000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63348004,,20000.0,20000.0,20000.0, 36 months,6.89,616.54,A,A3,Teacher,10+ years,MORTGAGE,83000.0,Not Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63348004,,debt_consolidation,Debt consolidation,923xx,CA,11.41,0.0,May-1991,720.0,724.0,0.0,29.0,,17.0,0.0,12702.0,40.1,39.0,w,0.0,0.0,20935.99,20935.99,20000.0,935.99,0.0,0.0,0.0,Sep-2016,7778.25,,Mar-2019,704.0,700.0,0.0,38.0,1.0,Individual,,,,0.0,0.0,148460.0,,,,,,,,,,,,31700.0,,,,8.0,9897.0,16719.0,37.6,0.0,0.0,228.0,293.0,8.0,8.0,6.0,8.0,29.0,7.0,29.0,0.0,4.0,7.0,8.0,13.0,9.0,13.0,24.0,7.0,17.0,0.0,0.0,0.0,2.0,65.8,28.6,0.0,0.0,307908.0,73114.0,26800.0,64326.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63466327,,14350.0,14350.0,14350.0, 36 months,18.25,520.59,E,E1,,,MORTGAGE,37800.0,Verified,Oct-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63466327,,credit_card,Credit card refinancing,815xx,CO,19.37,0.0,Sep-1998,695.0,699.0,0.0,,,11.0,0.0,26058.0,60.6,14.0,w,0.0,0.0,5748.31,5748.31,3590.65,2157.66,0.0,0.0,0.0,Oct-2016,520.59,,Feb-2017,579.0,575.0,0.0,,1.0,Individual,,,,0.0,0.0,26058.0,,,,,,,,,,,,43000.0,,,,4.0,2895.0,942.0,96.5,0.0,0.0,,205.0,7.0,7.0,1.0,7.0,,,,0.0,3.0,3.0,3.0,3.0,0.0,11.0,13.0,3.0,11.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,43000.0,26058.0,27000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
62489365,,12800.0,12800.0,12800.0, 36 months,8.18,402.17,B,B1,flight attendant,10+ years,OWN,62000.0,Not Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=62489365,,credit_card,Credit card refinancing,610xx,IL,9.58,0.0,Dec-1991,785.0,789.0,2.0,,,11.0,0.0,6891.0,18.1,12.0,f,0.0,0.0,14317.7710641794,14317.77,12800.0,1517.77,0.0,0.0,0.0,Nov-2017,4677.32,,Mar-2019,809.0,805.0,0.0,,1.0,Individual,,,,0.0,0.0,11303.0,,,,,,,,,,,,38000.0,,,,3.0,1028.0,24367.0,15.7,0.0,0.0,9.0,286.0,22.0,9.0,0.0,37.0,,0.0,,0.0,3.0,5.0,6.0,7.0,1.0,10.0,11.0,5.0,11.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,48000.0,11303.0,28900.0,10000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63174383,,13550.0,13550.0,13550.0, 60 months,19.19,352.92,E,E3,customer service rep,10+ years,RENT,47000.0,Verified,Oct-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63174383,,credit_card,Credit card refinancing,530xx,WI,14.94,0.0,Oct-2004,675.0,679.0,0.0,,,16.0,0.0,15750.0,80.8,20.0,w,5742.82,5742.82,14455.27,14455.27,7807.18,6648.09,0.0,0.0,0.0,Mar-2019,352.92,Apr-2019,Mar-2019,634.0,630.0,0.0,,1.0,Individual,,,,0.0,0.0,15750.0,,,,,,,,,,,,19500.0,,,,5.0,984.0,340.0,92.4,0.0,0.0,,132.0,6.0,6.0,0.0,22.0,,8.0,,0.0,5.0,16.0,5.0,9.0,0.0,16.0,20.0,16.0,16.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,19500.0,15750.0,4500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
62904658,,6000.0,6000.0,6000.0, 36 months,10.99,196.41,B,B4,,,MORTGAGE,32000.0,Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=62904658,,debt_consolidation,Debt consolidation,932xx,CA,23.71,0.0,Sep-2000,660.0,664.0,0.0,64.0,,9.0,0.0,6797.0,43.0,33.0,w,0.0,0.0,6739.1063475175,6739.11,6000.0,739.11,0.0,0.0,0.0,Mar-2017,3789.3,,Nov-2018,704.0,700.0,0.0,64.0,1.0,Individual,,,,0.0,12437.0,93288.0,,,,,,,,,,,,15800.0,,,,6.0,10365.0,7339.0,30.8,0.0,0.0,121.0,181.0,7.0,7.0,2.0,7.0,64.0,7.0,64.0,5.0,3.0,5.0,5.0,10.0,8.0,7.0,23.0,5.0,9.0,0.0,0.0,0.0,4.0,84.4,20.0,0.0,0.0,118254.0,26132.0,10600.0,21454.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
62599909,,20000.0,20000.0,20000.0, 36 months,9.17,637.58,B,B2,,,RENT,48000.0,Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=62599909,,debt_consolidation,Debt consolidation,100xx,NY,8.5,1.0,Oct-1986,690.0,694.0,1.0,14.0,,8.0,0.0,10346.0,55.0,24.0,w,0.0,0.0,20755.14,20755.14,20000.0,755.14,0.0,0.0,0.0,Mar-2016,18301.62,,Dec-2018,774.0,770.0,0.0,,1.0,Individual,,,,0.0,0.0,13755.0,,,,,,,,,,,,18800.0,,,,2.0,2293.0,5154.0,66.7,0.0,0.0,112.0,348.0,2.0,2.0,1.0,2.0,,4.0,14.0,0.0,1.0,1.0,2.0,6.0,4.0,7.0,19.0,1.0,8.0,0.0,0.0,0.0,2.0,95.8,50.0,0.0,0.0,22800.0,13755.0,15500.0,4000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
60754973,,32000.0,32000.0,32000.0, 60 months,12.69,723.04,C,C2,CEO,10+ years,RENT,200000.0,Source Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60754973,,debt_consolidation,Debt consolidation,853xx,AZ,9.31,1.0,May-2001,665.0,669.0,1.0,22.0,,10.0,0.0,36050.0,67.5,32.0,f,0.0,0.0,41661.2176754726,41661.22,32000.0,9661.22,0.0,0.0,0.0,Jan-2019,14878.08,,Mar-2019,754.0,750.0,0.0,,1.0,Individual,,,,0.0,153.0,68353.0,,,,,,,,,,,,53400.0,,,,2.0,7595.0,15784.0,69.0,0.0,0.0,137.0,173.0,21.0,6.0,8.0,21.0,,2.0,22.0,0.0,5.0,7.0,6.0,11.0,6.0,9.0,18.0,7.0,10.0,0.0,0.0,0.0,1.0,96.9,50.0,0.0,0.0,86855.0,68353.0,50900.0,33455.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
61622481,,10000.0,10000.0,10000.0, 36 months,11.53,329.91,B,B5,Electronic Technician,2 years,RENT,46000.0,Not Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=61622481,,debt_consolidation,Debt consolidation,640xx,MO,35.01,1.0,Mar-2005,660.0,664.0,0.0,2.0,,8.0,0.0,19109.0,72.9,13.0,f,0.0,0.0,11357.9242420331,11357.92,10000.0,1357.92,0.0,0.0,0.0,Mar-2017,6063.36,,Apr-2017,624.0,620.0,0.0,,1.0,Individual,,,,0.0,0.0,28724.0,,,,,,,,,,,,26200.0,,,,1.0,4103.0,1024.0,82.0,0.0,0.0,103.0,127.0,17.0,17.0,0.0,119.0,,1.0,,0.0,1.0,4.0,1.0,2.0,3.0,6.0,10.0,4.0,8.0,0.0,0.0,0.0,0.0,92.3,100.0,0.0,0.0,64101.0,28724.0,5700.0,37901.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
61592166,,2500.0,2500.0,2500.0, 36 months,13.99,85.44,C,C4,Welder,10+ years,OWN,42000.0,Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=61592166,,debt_consolidation,Debt consolidation,275xx,NC,38.66,0.0,Jun-2004,685.0,689.0,1.0,51.0,,6.0,0.0,8648.0,92.0,15.0,f,0.0,0.0,3070.9692200793,3070.97,2500.0,570.97,0.0,0.0,0.0,Sep-2018,170.87,,Sep-2018,559.0,555.0,0.0,,1.0,Individual,,,,0.0,0.0,47712.0,,,,,,,,,,,,9400.0,,,,3.0,7952.0,752.0,92.0,0.0,0.0,112.0,136.0,33.0,6.0,0.0,33.0,70.0,1.0,70.0,0.0,2.0,2.0,2.0,6.0,8.0,2.0,7.0,2.0,6.0,0.0,0.0,0.0,1.0,73.3,100.0,0.0,0.0,68922.0,47712.0,9400.0,59522.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
